-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-68.0,56.0,56.0,56.0,-0.0,-0.0,32.0,88.0,-0.0,8.0,8.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-68.0,56.0,56.0,-0.0,32.0,32.0,32.0,88.0,32.0,32.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-72.0,56.0,-0.0,32.0,32.0,32.0,8.0,88.0,8.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-72.0,-0.0,32.0,32.0,32.0,32.0,32.0,88.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-36.0,56.0,56.0,56.0,56.0,56.0,56.0,-0.0,32.0,32.0,32.0,32.0,32.0,32.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-68.0,56.0,56.0,56.0,56.0,56.0,-0.0,88.0,32.0,32.0,-0.0,32.0,8.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-72.0,56.0,56.0,56.0,56.0,-0.0,8.0,88.0,32.0,8.0,-0.0,8.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-68.0,56.0,56.0,56.0,-0.0,-0.0,32.0,88.0,-0.0,8.0,8.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-72.0,56.0,56.0,-0.0,32.0,32.0,32.0,88.0,32.0,32.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-72.0,56.0,-0.0,32.0,32.0,32.0,8.0,88.0,8.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-72.0,-0.0,32.0,32.0,32.0,32.0,32.0,88.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-36.0,56.0,56.0,56.0,56.0,56.0,56.0,-0.0,32.0,32.0,32.0,32.0,32.0,32.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-68.0,56.0,56.0,56.0,56.0,56.0,-0.0,88.0,32.0,32.0,-0.0,32.0,8.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-72.0,56.0,56.0,56.0,56.0,-0.0,8.0,88.0,32.0,8.0,-0.0,8.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-68.0,56.0,56.0,56.0,-0.0,-0.0,32.0,88.0,-0.0,8.0,8.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-72.0,56.0,56.0,-0.0,32.0,32.0,32.0,88.0,32.0,32.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-72.0,56.0,-0.0,32.0,32.0,32.0,8.0,88.0,8.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-72.0,-0.0,32.0,32.0,32.0,32.0,32.0,88.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-56.0,56.0,56.0,56.0,56.0,56.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-36.0,56.0,56.0,56.0,56.0,56.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-36.0,56.0,56.0,56.0,56.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-36.0,56.0,56.0,56.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-32.0,56.0,56.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-32.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-32.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-56.0,56.0,56.0,56.0,56.0,56.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-32.0,56.0,56.0,56.0,56.0,56.0,-0.0,88.0,32.0,32.0,-0.0,32.0,8.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-32.0,56.0,56.0,56.0,56.0,-0.0,8.0,88.0,32.0,8.0,-0.0,8.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-28.0,56.0,56.0,56.0,-0.0,-0.0,32.0,88.0,-0.0,8.0,8.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-36.0,56.0,56.0,-0.0,32.0,32.0,32.0,88.0,32.0,32.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-36.0,56.0,-0.0,32.0,32.0,32.0,8.0,88.0,8.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,56.0,-0.0
